Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1752172091813833,0xA8,false,Rx,0,8,0x08,0x0A,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091814061,0xA9,false,Rx,0,8,0xF3,0x0A,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091814257,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x57,0x8A,
1752172091821125,0xB6,false,Rx,0,5,0x0C,0x0C,0x80,0x00,0xC8,,,
1752172091821391,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091821625,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172091821843,0x19E,false,Rx,0,8,0x00,0xE0,0x7F,0xFC,0xFE,0x00,0x00,0xFB
1752172091822075,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0xC0,0xA7
1752172091822373,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172091822649,0x1A6,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0xC0,0xF8
1752172091822862,0x497,false,Rx,0,8,0x29,0x42,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
1752172091823613,0xAA,false,Rx,0,8,0x65,0x5B,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091823876,0xA8,false,Rx,0,8,0x09,0x0B,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091824102,0xA9,false,Rx,0,8,0xF4,0x0B,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091824304,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x58,0x8B,
1752172091831147,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091833608,0xAA,false,Rx,0,8,0x66,0x5C,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091833784,0xA8,false,Rx,0,8,0x0A,0x0C,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091833920,0xA9,false,Rx,0,8,0xF5,0x0C,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091834145,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x59,0x8C,
1752172091841039,0xB6,false,Rx,0,5,0x0D,0x0D,0x80,0x00,0xC8,,,
1752172091841241,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091841502,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172091841756,0x19E,false,Rx,0,8,0x00,0xE0,0x7F,0xFC,0xFE,0x00,0x00,0xFB
1752172091841980,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0xD0,0xB7
1752172091842214,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172091843552,0xAA,false,Rx,0,8,0x67,0x5D,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091843731,0xA8,false,Rx,0,8,0x0B,0x0D,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091843973,0xA9,false,Rx,0,8,0xF6,0x0D,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091844130,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x5A,0x8D,
1752172091849542,0x1B4,false,Rx,0,8,0x00,0xD0,0xE2,0xF6,0x04,0x32,0xFE,0x95
1752172091851132,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091853474,0xAA,false,Rx,0,8,0x68,0x5E,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091853649,0xA8,false,Rx,0,8,0x0C,0x0E,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091854040,0xA9,false,Rx,0,8,0xF7,0x0E,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091854243,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x5B,0x8E,
1752172091861032,0xB6,false,Rx,0,5,0x0E,0x0E,0x80,0x00,0xC8,,,
1752172091861305,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091861552,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172091861762,0x19E,false,Rx,0,8,0x00,0xE0,0x7F,0xFC,0xFE,0x00,0x00,0xFB
1752172091861978,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xC0,0x00,0x14,0xE0,0xD7
1752172091862226,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172091863555,0xAA,false,Rx,0,8,0x5A,0x50,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091863818,0xA8,false,Rx,0,8,0xFD,0x00,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091864042,0xA9,false,Rx,0,8,0xE9,0x00,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091864251,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4D,0x80,
1752172091864417,0x1D2,false,Rx,0,5,0xE1,0x0C,0x8F,0x90,0xF0,,,
1752172091871290,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091871455,0x194,false,Rx,0,4,0xEC,0xFB,0x00,0xF0,,,,
1752172091871552,0x1D6,false,Rx,0,2,0xFF,0xF3,,,,,,
1752172091871636,0x2A6,false,Rx,0,2,0x00,0xFC,,,,,,
1752172091873534,0xAA,false,Rx,0,8,0x5B,0x51,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091873767,0xA8,false,Rx,0,8,0xFE,0x01,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091873970,0xA9,false,Rx,0,8,0xEA,0x01,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091874097,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4E,0x81,
1752172091881237,0xB6,false,Rx,0,5,0xFF,0x00,0x80,0x00,0xC8,,,
1752172091881533,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091881757,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172091881973,0x19E,false,Rx,0,8,0x00,0xE0,0x7F,0xFC,0xFE,0x00,0x00,0xFB
1752172091882182,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0x00,0xE6
1752172091882444,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172091883489,0xAA,false,Rx,0,8,0x5C,0x52,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091883708,0xA8,false,Rx,0,8,0xFF,0x02,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091883926,0xA9,false,Rx,0,8,0xEB,0x02,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091884144,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4F,0x82,
1752172091891162,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091893617,0xAA,false,Rx,0,8,0x5D,0x53,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091893854,0xA8,false,Rx,0,8,0x00,0x03,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091894076,0xA9,false,Rx,0,8,0xEC,0x03,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091894273,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x50,0x83,
1752172091901189,0xB6,false,Rx,0,5,0x00,0x01,0x80,0x00,0xC8,,,
1752172091901366,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091901743,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172091901980,0x19E,false,Rx,0,8,0x00,0xE0,0x7F,0xFC,0xFE,0x00,0x00,0xFB
1752172091902209,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xC0,0x00,0x14,0x10,0x07
1752172091902423,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172091902682,0x130,false,Rx,0,5,0x45,0x43,0x21,0x8F,0x76,,,
1752172091903556,0xAA,false,Rx,0,8,0x5E,0x54,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091903769,0xA8,false,Rx,0,8,0x02,0x04,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091904023,0xA9,false,Rx,0,8,0xED,0x04,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091904225,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x51,0x84,
1752172091904340,0x3B0,false,Rx,0,2,0xFD,0xFF,,,,,,
1752172091908093,0x1D0,false,Rx,0,8,0x3C,0x76,0x6B,0xC3,0x9C,0x9E,0xCD,0x82
1752172091909181,0x1FB,false,Rx,0,2,0xFE,0xFF,,,,,,
1752172091911223,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091913471,0xAA,false,Rx,0,8,0x5F,0x55,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091913818,0xA8,false,Rx,0,8,0x03,0x05,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091914044,0xA9,false,Rx,0,8,0xEE,0x05,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091914251,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x52,0x85,
1752172091921156,0xB6,false,Rx,0,5,0x02,0x02,0x80,0x00,0xC8,,,
1752172091921328,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091921555,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172091921795,0x19E,false,Rx,0,8,0x00,0xE0,0x7F,0xFC,0xFE,0x00,0x00,0xFB
1752172091922024,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0x20,0x07
1752172091922267,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172091922526,0x1A6,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x50,0xFA
1752172091922682,0x374,false,Rx,0,5,0x00,0x00,0x00,0x00,0xFC,,,
1752172091922957,0x4A9,false,Rx,0,8,0x30,0x42,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
1752172091923433,0xAA,false,Rx,0,8,0x60,0x56,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091923705,0xA8,false,Rx,0,8,0x04,0x06,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091923942,0xA9,false,Rx,0,8,0xEF,0x06,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091924142,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x53,0x86,
1752172091931166,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091933517,0xAA,false,Rx,0,8,0x61,0x57,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091933776,0xA8,false,Rx,0,8,0x05,0x07,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091933961,0xA9,false,Rx,0,8,0xF0,0x07,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091934170,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x54,0x87,
1752172091941213,0xB6,false,Rx,0,5,0x03,0x03,0x80,0x00,0xC8,,,
1752172091941517,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091941785,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172091942014,0x19E,false,Rx,0,8,0x00,0xE0,0x7F,0xFC,0xFE,0x00,0x00,0xFB
1752172091942240,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0x30,0x17
1752172091942457,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172091943591,0xAA,false,Rx,0,8,0x62,0x58,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091943831,0xA8,false,Rx,0,8,0x06,0x08,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091944075,0xA9,false,Rx,0,8,0xF1,0x08,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091944273,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x55,0x88,
1752172091949251,0x1B4,false,Rx,0,8,0x00,0xD0,0xE2,0xF7,0x04,0x32,0xFE,0x96
1752172091951077,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091954277,0xAA,false,Rx,0,8,0x63,0x59,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091954609,0xA8,false,Rx,0,8,0x07,0x09,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091954867,0xA9,false,Rx,0,8,0xF2,0x09,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091955103,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x56,0x89,
1752172091961105,0xB6,false,Rx,0,5,0x04,0x04,0x80,0x00,0xC8,,,
1752172091961343,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091961560,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172091961805,0x19E,false,Rx,0,8,0x00,0xE0,0x8F,0xFC,0xFE,0x00,0x00,0x0C
1752172091962019,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xC0,0x00,0x14,0x40,0x37
1752172091962323,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172091962524,0xC8,false,Rx,0,6,0x39,0xFE,0x0C,0x00,0x00,0xCC,,
1752172091963582,0xAA,false,Rx,0,8,0x64,0x5A,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091963813,0xA8,false,Rx,0,8,0x08,0x0A,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091964038,0xA9,false,Rx,0,8,0xF3,0x0A,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091964258,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x57,0x8A,
1752172091971241,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091971402,0x1D6,false,Rx,0,2,0xFF,0xF3,,,,,,
1752172091973630,0xAA,false,Rx,0,8,0x65,0x5B,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091973861,0xA8,false,Rx,0,8,0x09,0x0B,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091974073,0xA9,false,Rx,0,8,0xF4,0x0B,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091974266,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x58,0x8B,
1752172091978711,0x2C0,false,Rx,0,3,0xB3,0x81,0xB5,,,,,
1752172091981141,0xB6,false,Rx,0,5,0x05,0x05,0x80,0x00,0xC8,,,
1752172091981372,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091981737,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172091981972,0x19E,false,Rx,0,8,0x00,0xE0,0x8F,0xFC,0xFE,0x00,0x00,0x0C
1752172091982197,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0x50,0x37
1752172091982412,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172091983562,0xAA,false,Rx,0,8,0x66,0x5C,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091983756,0xA8,false,Rx,0,8,0x0A,0x0C,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091983965,0xA9,false,Rx,0,8,0xF5,0x0C,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091984168,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x59,0x8C,
1752172091991210,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172091993649,0xAA,false,Rx,0,8,0x67,0x5D,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172091993779,0xA8,false,Rx,0,8,0x0B,0x0D,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172091993862,0xA9,false,Rx,0,8,0xF6,0x0D,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172091994097,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x5A,0x8D,
1752172092001131,0xB6,false,Rx,0,5,0x06,0x06,0x80,0x00,0xC8,,,
1752172092001391,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092001601,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172092001829,0x19E,false,Rx,0,8,0x00,0xE0,0x8F,0xFC,0xFE,0x00,0x00,0x0C
1752172092002083,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0x60,0x47
1752172092002239,0x130,false,Rx,0,5,0x45,0x43,0x21,0x8F,0x87,,,
1752172092002501,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172092003437,0xAA,false,Rx,0,8,0x68,0x5E,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092003797,0xA8,false,Rx,0,8,0x0C,0x0E,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092004027,0xA9,false,Rx,0,8,0xF7,0x0E,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092004226,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x5B,0x8E,
1752172092008192,0x1D0,false,Rx,0,8,0x3C,0x76,0x6C,0xC3,0x9C,0x9E,0xCD,0x82
1752172092011238,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092013590,0xAA,false,Rx,0,8,0x5A,0x50,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092013825,0xA8,false,Rx,0,8,0xFD,0x00,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092014042,0xA9,false,Rx,0,8,0xE9,0x00,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092014242,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4D,0x80,
1752172092019332,0x4B0,false,Rx,0,8,0x00,0x42,0xFE,0x01,0xFF,0xFF,0xFF,0xFF
1752172092021106,0xB6,false,Rx,0,5,0x07,0x07,0x80,0x00,0xC8,,,
1752172092021315,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092021570,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172092021812,0x19E,false,Rx,0,8,0x00,0xE0,0x8F,0xFC,0xFE,0x00,0x00,0x0C
1752172092022055,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0x70,0x57
1752172092022297,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172092022542,0x1A6,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0xE0,0xFB
1752172092023520,0xAA,false,Rx,0,8,0x5B,0x51,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092023738,0xA8,false,Rx,0,8,0xFE,0x01,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092023975,0xA9,false,Rx,0,8,0xEA,0x01,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092024189,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4E,0x81,
1752172092031180,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092033589,0xAA,false,Rx,0,8,0x5C,0x52,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092033831,0xA8,false,Rx,0,8,0xFF,0x02,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092034053,0xA9,false,Rx,0,8,0xEB,0x02,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092034257,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4F,0x82,
1752172092040948,0xB6,false,Rx,0,5,0x08,0x08,0x80,0x00,0xC8,,,
1752172092041189,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092041436,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172092041827,0x19E,false,Rx,0,8,0x00,0xE0,0x8F,0xFC,0xFE,0x00,0x00,0x0C
1752172092042058,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x18,0x80,0x6B
1752172092042274,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x68,0x00,0x00,0x04
1752172092043606,0xAA,false,Rx,0,8,0x5D,0x53,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092043834,0xA8,false,Rx,0,8,0x00,0x03,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092044060,0xA9,false,Rx,0,8,0xEC,0x03,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092044255,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x50,0x83,
1752172092049550,0x1B4,false,Rx,0,8,0x00,0xD0,0xE2,0xF8,0x04,0x32,0xFE,0x97
1752172092051161,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092053584,0xAA,false,Rx,0,8,0x5E,0x54,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092053817,0xA8,false,Rx,0,8,0x02,0x04,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092054037,0xA9,false,Rx,0,8,0xED,0x04,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092054232,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x51,0x84,
1752172092061017,0xB6,false,Rx,0,5,0x09,0x09,0x80,0x00,0xC8,,,
1752172092061228,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092061491,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172092061727,0x19E,false,Rx,0,8,0x00,0xE0,0x8F,0xFC,0xFE,0x00,0x00,0x0C
1752172092061982,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0x90,0x77
1752172092062224,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172092063477,0xAA,false,Rx,0,8,0x5F,0x55,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092063692,0xA8,false,Rx,0,8,0x03,0x05,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092063906,0xA9,false,Rx,0,8,0xEE,0x05,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092064119,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x52,0x85,
1752172092064280,0x1D2,false,Rx,0,5,0xE1,0x0C,0x8F,0xA0,0xF0,,,
1752172092071240,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092071404,0x194,false,Rx,0,4,0xED,0xFC,0x00,0xF0,,,,
1752172092071492,0x1D6,false,Rx,0,2,0xFF,0xF3,,,,,,
1752172092073584,0xAA,false,Rx,0,8,0x60,0x56,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092073808,0xA8,false,Rx,0,8,0x04,0x06,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092074021,0xA9,false,Rx,0,8,0xEF,0x06,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092074224,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x53,0x86,
1752172092081056,0xB6,false,Rx,0,5,0x0A,0x0A,0x80,0x00,0xC8,,,
1752172092081240,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092081579,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172092081904,0x19E,false,Rx,0,8,0x00,0xE0,0x8F,0xFC,0xFE,0x00,0x00,0x0C
1752172092082151,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0xA0,0x87
1752172092082378,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172092083591,0xAA,false,Rx,0,8,0x61,0x57,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092083982,0xA8,false,Rx,0,8,0x05,0x07,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092084240,0xA9,false,Rx,0,8,0xF0,0x07,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092084450,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x54,0x87,
1752172092091064,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092093653,0xAA,false,Rx,0,8,0x62,0x58,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092093925,0xA8,false,Rx,0,8,0x06,0x08,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092094170,0xA9,false,Rx,0,8,0xF1,0x08,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092094369,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x55,0x88,
1752172092100021,0x1FB,false,Rx,0,2,0xF0,0xFF,,,,,,
1752172092101144,0xB6,false,Rx,0,5,0x0B,0x0B,0x80,0x00,0xC8,,,
1752172092101368,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752172092101722,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752172092101948,0x19E,false,Rx,0,8,0x00,0xE0,0x8F,0xFC,0xFE,0x00,0x00,0x0C
1752172092102171,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xC0,0x00,0x14,0xB0,0xA7
1752172092102391,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752172092103564,0xAA,false,Rx,0,8,0x63,0x59,0x07,0x00,0xB8,0x0B,0x94,0x00
1752172092103786,0xA8,false,Rx,0,8,0x07,0x09,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752172092104015,0xA9,false,Rx,0,8,0xF2,0x09,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752172092104210,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x56,0x89,
1752172092105408,0x130,false,Rx,0,5,0x45,0x43,0x21,0x8F,0x98,,,
1752172092107521,0x480,false,Rx,0,8,0x17,0x42,0xFD,0xFF,0xFF,0xFF,0xFF,0xFF
1752172092108147,0x1D0,false,Rx,0,8,0x3C,0x77,0x6C,0xC3,0x9C,0x9E,0xCD,0x82
